recorte_analisis,fila,columna,x_centro_utm,y_centro_utm,xmin_utm,ymin_utm,xmax_utm,ymax_utm,area_total_ha,area_arbolada_ha,porcentaje_arbolado,conf010_detecciones_unicas,conf010_detecciones_altura_valida,conf010_detecciones_usadas_biomasa,conf010_altura_p95_media_m,conf010_diametro_copa_medio_m,conf010_biomasa_gimnosperma_t,conf010_biomasa_gimnosperma_t_ha_arbolada,conf015_detecciones_unicas,conf015_detecciones_altura_valida,conf015_detecciones_usadas_biomasa,conf015_altura_p95_media_m,conf015_diametro_copa_medio_m,conf015_biomasa_gimnosperma_t,conf015_biomasa_gimnosperma_t_ha_arbolada,conf020_detecciones_unicas,conf020_detecciones_altura_valida,conf020_detecciones_usadas_biomasa,conf020_altura_p95_media_m,conf020_diametro_copa_medio_m,conf020_biomasa_gimnosperma_t,conf020_biomasa_gimnosperma_t_ha_arbolada,conf025_detecciones_unicas,conf025_detecciones_altura_valida,conf025_detecciones_usadas_biomasa,conf025_altura_p95_media_m,conf025_diametro_copa_medio_m,conf025_biomasa_gimnosperma_t,conf025_biomasa_gimnosperma_t_ha_arbolada
PNOA_area_LiDAR_508000_4179000_512000_4183000_06_10,6,10,511956.0,4181755.0,511912.0,4181644.0,512000.0,4181866.0,1.9536,0.0387,1.980958230958231,282,76,76,2.439739111222719,5.624735093428142,1.297345836650484,33.523148233862635,274,75,75,2.3731641483306887,5.580461265883549,1.0935548079004904,28.257230178307246,267,72,72,2.3753976656330957,5.596233663221813,1.0648505764878453,27.515518772295746,255,72,72,2.3753976656330957,5.596233663221813,1.0648505764878453,27.515518772295746
PNOA_area_LiDAR_508000_4179000_512000_4183000_07_01,7,1,508228.0,4181533.0,508000.0,4181422.0,508456.0,4181644.0,10.1232,0.0,0.0,697,0,0,,,0.0,,600,0,0,,,0.0,,528,0,0,,,0.0,,476,0,0,,,0.0,
PNOA_area_LiDAR_508000_4179000_512000_4183000_07_02,7,2,508672.0,4181533.0,508456.0,4181422.0,508888.0,4181644.0,9.5904,0.0,0.0,227,0,0,,,0.0,,194,0,0,,,0.0,,170,0,0,,,0.0,,156,0,0,,,0.0,
PNOA_area_LiDAR_508000_4179000_512000_4183000_07_03,7,3,509104.0,4181533.0,508888.0,4181422.0,509320.0,4181644.0,9.5904,0.0,0.0,5,0,0,,,0.0,,1,0,0,,,0.0,,0,0,0,,,0.0,,0,0,0,,,0.0,
PNOA_area_LiDAR_508000_4179000_512000_4183000_07_04,7,4,509536.0,4181533.0,509320.0,4181422.0,509752.0,4181644.0,9.5904,3.7154,38.74082415749082,399,395,395,12.362933151631415,8.721711492175459,208.99014530416238,56.24970267108855,327,324,324,12.442519245324311,8.776269895749103,174.83213808148642,47.05607419967875,272,270,270,12.515126576247038,8.779143083841848,146.74092738808838,39.49532416108316,240,239,239,12.641374663827808,8.79355870561329,131.96882149622942,35.51941150245719
PNOA_area_LiDAR_508000_4179000_512000_4183000_07_05,7,5,509968.0,4181533.0,509752.0,4181422.0,510184.0,4181644.0,9.5904,6.3848,66.5749082415749,771,767,767,12.925887398178917,8.51717882247589,418.95370667704833,65.61735789328536,623,620,620,12.988190942810428,8.55383630120415,341.1611881506786,53.4333398306413,539,537,537,13.107472284768102,8.630346205552163,303.9459275167001,47.60461212828908,462,461,461,13.152957641121622,8.728173239863974,268.1589623216674,41.99958688160434
PNOA_area_LiDAR_508000_4179000_512000_4183000_07_06,7,6,510400.0,4181533.0,510184.0,4181422.0,510616.0,4181644.0,9.5904,7.0333,73.33687854521187,867,867,867,12.627034778550971,8.26755523354649,427.31280874191276,60.75566359204254,724,724,724,12.732408962197066,8.345442100435017,367.1456235063618,52.20104694899433,616,616,616,12.838727087169499,8.434815729415734,322.1565227566793,45.80446202446637,549,549,549,12.903060141808348,8.468176089251333,290.72613368026873,41.3356651472664
PNOA_area_LiDAR_508000_4179000_512000_4183000_07_07,7,7,510832.0,4181533.0,510616.0,4181422.0,511048.0,4181644.0,9.5904,4.1743,43.52581748415081,616,592,592,9.751100976724882,8.634002136855125,204.81324238595423,49.06529056032251,502,487,487,9.784614477803819,8.72680175429501,172.4811162923999,41.31977009136859,431,420,420,9.946078185240427,8.844447666599144,155.35690410967067,37.217474572903406,366,359,359,9.944984776063881,8.909994168570218,133.69280771684882,32.027599290144174
PNOA_area_LiDAR_508000_4179000_512000_4183000_07_08,7,8,511264.0,4181533.0,511048.0,4181422.0,511480.0,4181644.0,9.5904,1.2572,13.108942275608943,384,271,271,3.938421054959737,9.141585859839434,21.694407492112802,17.256130680967864,312,226,226,4.007434717321818,9.21783131197933,18.75753675355406,14.920089686250444,260,188,188,4.038425970584788,9.395788426801413,16.437356680346863,13.074575787740105,209,159,159,4.022697003382556,9.512318681546716,14.121741109104754,11.232692578034325
PNOA_area_LiDAR_508000_4179000_512000_4183000_07_09,7,9,511696.0,4181533.0,511480.0,4181422.0,511912.0,4181644.0,9.5904,0.1946,2.0291124457791123,209,94,94,3.198096359029729,8.580079009908687,4.547807738028051,23.370029486269534,174,87,87,3.22741629885531,8.685216936334749,4.369634095963066,22.45444036979993,148,76,76,3.262952876718421,8.82630902558165,4.003699755303371,20.573996687067684,125,68,68,3.3217662257306717,8.838003172134986,3.736649819253467,19.20169485741761
PNOA_area_LiDAR_508000_4179000_512000_4183000_07_10,7,10,511956.0,4181533.0,511912.0,4181422.0,512000.0,4181644.0,1.9536,0.1362,6.97174447174447,206,110,110,2.8164580236781727,6.090608470686295,2.83454077841033,20.811606302572176,199,108,108,2.7964288857248096,6.102963841039388,2.7810686331922763,20.419006117417595,196,105,105,2.780549149286179,6.118575549464737,2.7157934990458137,19.93974668902947,193,103,103,2.7811246196043142,6.147308188575623,2.6926891271559903,19.770111065756172
PNOA_area_LiDAR_508000_4179000_512000_4183000_08_01,8,1,508228.0,4181311.0,508000.0,4181200.0,508456.0,4181422.0,10.1232,0.0,0.0,714,0,0,,,0.0,,640,0,0,,,0.0,,573,0,0,,,0.0,,516,0,0,,,0.0,
PNOA_area_LiDAR_508000_4179000_512000_4183000_08_02,8,2,508672.0,4181311.0,508456.0,4181200.0,508888.0,4181422.0,9.5904,0.0,0.0,165,0,0,,,0.0,,136,0,0,,,0.0,,118,0,0,,,0.0,,102,0,0,,,0.0,
PNOA_area_LiDAR_508000_4179000_512000_4183000_08_03,8,3,509104.0,4181311.0,508888.0,4181200.0,509320.0,4181422.0,9.5904,0.0,0.0,3,0,0,,,0.0,,2,0,0,,,0.0,,1,0,0,,,0.0,,0,0,0,,,0.0,
PNOA_area_LiDAR_508000_4179000_512000_4183000_08_04,8,4,509536.0,4181311.0,509320.0,4181200.0,509752.0,4181422.0,9.5904,3.7586,39.191274607941274,355,355,352,12.181633852569151,9.002002077267315,199.92323841519715,53.19087916117628,293,293,291,12.218617994223845,9.204271856218737,171.1598321224554,45.5381876556312,252,252,251,12.48881088930463,9.251470534702765,154.18766219384327,41.02263135046115,219,219,218,12.398262364679276,9.280610512651727,133.38130998476117,35.48696588750098
PNOA_area_LiDAR_508000_4179000_512000_4183000_08_05,8,5,509968.0,4181311.0,509752.0,4181200.0,510184.0,4181422.0,9.5904,7.424,77.41074407741074,822,822,822,11.663493886771283,8.16930325433432,346.63455775682047,46.69107728405448,654,654,654,11.756570061412427,8.273813265050663,284.575312562214,38.3318039550396,543,543,543,11.897159687941466,8.422226993052677,247.25492883894717,33.304812613004735,476,476,476,11.949947162836539,8.482003106314822,220.99286426416688,29.767357794203512
PNOA_area_LiDAR_508000_4179000_512000_4183000_08_06,8,6,510400.0,4181311.0,510184.0,4181200.0,510616.0,4181422.0,9.5904,7.3267,76.39618785452117,868,868,868,11.769547857172478,8.14058032275963,363.58524644203163,49.62469412450785,737,736,736,11.885016874774642,8.185982363041164,315.5540405811626,43.06905436023894,633,632,632,11.904256921025771,8.28754901363001,277.479380933173,37.87235466624442,535,535,535,12.028606790025657,8.333737333808383,240.8178721492783,32.868531828692085
PNOA_area_LiDAR_508000_4179000_512000_4183000_08_07,8,7,510832.0,4181311.0,510616.0,4181200.0,511048.0,4181422.0,9.5904,4.9376,51.48481815148481,613,605,605,9.518445001554884,8.354076983342877,187.95716179459387,38.06650230771911,497,489,489,9.572813974567717,8.41278590305636,154.92410492407453,31.376398437312567,420,413,413,9.644594689547006,8.5595023875602,136.866705976027,27.719277781923807,355,348,348,9.69208887664751,8.650570833632923,118.79710061255899,24.059684991202
PNOA_area_LiDAR_508000_4179000_512000_4183000_08_08,8,8,511264.0,4181311.0,511048.0,4181200.0,511480.0,4181422.0,9.5904,0.2883,3.006131131131131,150,74,74,5.7798222561140316,9.105945856297545,13.4088624931122,46.510102300077,114,61,61,6.0393609492505185,9.270734297832007,12.081660099457704,41.906556016155754,95,50,50,6.231571383476258,9.435084265422907,10.568624114776505,36.658425649588985,81,46,46,6.285716155300969,9.434654796162308,9.443992835234292,32.75751937299442
PNOA_area_LiDAR_508000_4179000_512000_4183000_08_09,8,9,511696.0,4181311.0,511480.0,4181200.0,511912.0,4181422.0,9.5904,0.1688,1.7600934267600934,166,77,77,3.2055390593293427,8.197800385903259,3.379259615719972,20.019310519668082,122,64,64,3.328211974352598,8.25827369253041,3.050411522380374,18.071158307940603,101,57,57,3.398912396347314,8.108436267488068,2.7945412195745982,16.5553389785225,81,48,48,3.460044731696447,8.066712314638924,2.468755115579465,14.625326514096356
PNOA_area_LiDAR_508000_4179000_512000_4183000_08_10,8,10,511956.0,4181311.0,511912.0,4181200.0,512000.0,4181422.0,1.9536,0.0666,3.4090909090909096,43,28,28,4.96139656645911,7.078496895841539,3.510410333157115,52.708863861217935,38,26,26,5.166202013309185,7.0261890188165115,3.4725306342520934,52.14009961339479,30,21,21,4.703306640897479,6.79199146090925,2.3087817651436473,34.66639287002473,26,20,20,4.388002002239228,6.4535197223349,1.4417264665017424,21.647544542068204
PNOA_area_LiDAR_508000_4179000_512000_4183000_09_01,9,1,508228.0,4181089.0,508000.0,4180978.0,508456.0,4181200.0,10.1232,0.3935,3.887110795005532,759,98,98,10.74499879807842,8.40331694063092,42.180885876360854,107.19411912671119,654,86,86,10.876471926999647,8.449833916084184,37.90532970428127,96.32866506805914,603,80,80,10.951632672548294,8.482809993090871,36.159265967183565,91.89140017073332,558,76,76,10.963081623378553,8.449258423301895,33.94637074291529,86.26777825391433
PNOA_area_LiDAR_508000_4179000_512000_4183000_09_02,9,2,508672.0,4181089.0,508456.0,4180978.0,508888.0,4181200.0,9.5904,0.1739,1.8132716049382713,181,38,38,10.34534039622859,10.178073157824691,19.79466600872022,113.82786664013928,152,32,32,10.180070362985134,10.344395114826803,16.398431711024397,94.29805469249222,131,29,29,10.445029916434452,10.546489420261807,15.6390290252378,89.93116173224728,115,24,24,10.706012785434723,10.519040842577056,13.793306703466202,79.31746235460726
PNOA_area_LiDAR_508000_4179000_512000_4183000_09_03,9,3,509104.0,4181089.0,508888.0,4180978.0,509320.0,4181200.0,9.5904,0.1556,1.6224557891224556,7,7,7,9.225264617374965,11.576555140069686,3.5579112600034355,22.865753598993802,6,6,6,9.504412333170572,11.636690288015693,3.243701559380915,20.846411050005884,5,5,5,8.85766544342041,12.340388416445572,2.7944015834833507,17.958879071229763,3,3,3,9.05866813659668,11.495499415599973,1.4416069613257656,9.264826229600036
PNOA_area_LiDAR_508000_4179000_512000_4183000_09_04,9,4,509536.0,4181089.0,509320.0,4180978.0,509752.0,4181200.0,9.5904,4.8253,50.31385552218885,517,515,515,11.00205671208576,8.961510861060336,253.76509584019877,52.59053236901307,434,432,432,11.092618983652857,8.995171076308267,216.17624525328807,44.80058136349824,384,382,382,11.154323841264734,8.995007479227786,193.63872889871828,40.129883924049956,341,340,340,11.154286302538479,9.073737194637623,175.7886458937581,36.43061486203098
PNOA_area_LiDAR_508000_4179000_512000_4183000_09_05,9,5,509968.0,4181089.0,509752.0,4180978.0,510184.0,4181200.0,9.5904,7.5303,78.51914414414415,910,909,909,11.991604280681631,7.92538673081016,381.2152473919491,50.62417797324795,753,752,752,12.020480802084537,8.009273514520565,322.67829832794956,42.850656458301735,651,650,650,12.016222242942224,8.100432249648291,283.9788995199617,37.71149881411918,575,574,574,12.026201332072347,8.109869535753917,251.04756877425731,33.338322347616604
PNOA_area_LiDAR_508000_4179000_512000_4183000_09_06,9,6,510400.0,4181089.0,510184.0,4180978.0,510616.0,4181200.0,9.5904,6.9667,72.64243410076743,849,847,847,11.780058443053695,7.994249946135451,346.8634147013658,49.78876867115934,695,694,694,11.854786119131258,8.032575730951947,289.7524827084597,41.59106646022646,585,584,584,11.983847720982277,8.135054269851759,252.80682748435115,36.28788773513301,532,532,532,12.004382812887206,8.188626339658434,233.5316741847658,33.52113255698764
PNOA_area_LiDAR_508000_4179000_512000_4183000_09_07,9,7,510832.0,4181089.0,510616.0,4180978.0,511048.0,4181200.0,9.5904,5.0515,52.67246413079746,658,632,632,9.525171973282777,8.312580546896095,189.93093063696168,37.598917279414366,534,515,515,9.553167593594894,8.443334293898591,159.45972363674156,31.56680661917085,449,434,434,9.662345696704179,8.563241459018545,139.13543311132713,27.543389708270244,390,377,377,9.65455748484685,8.600893124223237,122.1787451202336,24.186626768332893
PNOA_area_LiDAR_508000_4179000_512000_4183000_09_08,9,8,511264.0,4181089.0,511048.0,4180978.0,511480.0,4181200.0,9.5904,1.4726,15.354938271604937,420,298,298,7.647493422431434,9.272697925122863,80.31741683454742,54.541231043424844,351,259,259,7.737902126717291,9.439800452427725,72.6438055121167,49.3303038925144,284,216,216,7.7047849021576065,9.539496658427606,61.27200895512661,41.60804628217208,239,184,184,7.771676702343899,9.613336043015847,53.761762558845895,36.50805552006376
PNOA_area_LiDAR_508000_4179000_512000_4183000_09_09,9,9,511696.0,4181089.0,511480.0,4180978.0,511912.0,4181200.0,9.5904,0.253,2.6380547213880545,210,87,86,3.799578225475618,7.9560404927994055,5.828842375383787,23.038902669501134,178,77,76,3.831172162836248,7.936868928814787,5.199860701236268,20.552809095795528,156,71,70,3.892489584398941,7.991708576317871,4.980564597333603,19.686026076417402,130,61,60,3.9822040542227324,7.876377690734606,4.352226809367866,17.20247750738287
PNOA_area_LiDAR_508000_4179000_512000_4183000_09_10,9,10,511956.0,4181089.0,511912.0,4180978.0,512000.0,4181200.0,1.9536,0.1268,6.49058149058149,119,60,60,3.647009027004242,6.342145470602352,2.678350717578987,21.122639728540907,101,49,49,3.7564420116191006,6.357048789602566,2.335506323921199,18.418819589283903,89,46,46,3.731487108313519,6.345874661371324,2.1008722105333426,16.56839282755002,77,42,42,3.804069303330921,6.487552046462648,2.010592127183137,15.856404788510543
PNOA_area_LiDAR_508000_4179000_512000_4183000_10_01,10,1,508228.0,4180867.0,508000.0,4180756.0,508456.0,4180978.0,10.1232,2.4976,24.67204046151414,396,389,389,11.068530164831401,8.852796581691761,185.79323945125955,74.38870894108727,341,334,334,11.226463392823042,8.921705654378412,163.96158093457626,65.64765412178743,306,303,303,11.260812353379656,8.997223570052295,152.0281633562592,60.869700254748246,280,277,277,11.2749735620478,9.038812266931423,139.1706594739269,55.7217566759797
PNOA_area_LiDAR_508000_4179000_512000_4183000_10_02,10,2,508672.0,4180867.0,508456.0,4180756.0,508888.0,4180978.0,9.5904,1.9816,20.662328995662328,225,221,221,10.87841454997861,8.694015794595998,97.48085492081319,49.19300308882377,192,190,190,10.912423795147946,8.772076331184891,85.24286046983143,43.017188367900395,169,168,168,10.85663215745063,8.784432240541351,75.24885014469605,37.97378388408158,156,155,155,10.945910150774063,8.854921791641734,71.37876953720053,36.020775906944145
PNOA_area_LiDAR_508000_4179000_512000_4183000_10_03,10,3,509104.0,4180867.0,508888.0,4180756.0,509320.0,4180978.0,9.5904,1.7991,18.759384384384383,190,184,184,9.135641923417216,8.690132843845811,60.10859341351139,33.41036819160213,153,149,149,8.992355458688415,8.778335442681078,47.2885682866496,26.284569110471683,126,123,123,8.905819195072825,8.940995969812715,40.25835651741669,22.37694209183297,108,107,107,9.051272757699557,9.059424322228967,36.745973202947525,20.424641878132135
PNOA_area_LiDAR_508000_4179000_512000_4183000_10_04,10,4,509536.0,4180867.0,509320.0,4180756.0,509752.0,4180978.0,9.5904,7.8277,81.62016182849516,724,722,722,10.425566267108653,8.197655474937452,247.31298813141055,31.59459204254258,561,560,560,10.424818350161825,8.32370723241858,196.7308746455175,25.132653863269862,470,469,469,10.473301925638845,8.424366932928676,169.902658944529,21.705310492804912,398,398,398,10.565035248521584,8.482500585147063,147.8713873212682,18.890783668417058
PNOA_area_LiDAR_508000_4179000_512000_4183000_10_05,10,5,509968.0,4180867.0,509752.0,4180756.0,510184.0,4180978.0,9.5904,8.1574,85.05797464130798,976,976,976,10.943870846853882,7.624393716366525,315.89206484856516,38.7246015701774,821,821,821,10.973617843530356,7.703353785770704,271.4157847205227,33.2723398044135,692,692,692,10.990718461874593,7.808646489441914,234.82973396976655,28.787326105102917,609,609,609,11.024380870249079,7.865413362807547,210.29337824817438,25.77946137840174
PNOA_area_LiDAR_508000_4179000_512000_4183000_10_06,10,6,510400.0,4180867.0,510184.0,4180756.0,510616.0,4180978.0,9.5904,7.4737,77.92897063730396,875,875,875,11.242118208203998,8.015584208879543,329.6177891887324,44.103695517445495,728,728,728,11.28780448436737,8.12102778703203,281.6522781672778,37.68578858761762,639,639,639,11.318982774289747,8.183382698552759,251.14529276200076,33.60387662897905,561,561,561,11.32622511841609,8.247562919152028,223.85895864766803,29.952895974907747
PNOA_area_LiDAR_508000_4179000_512000_4183000_10_07,10,7,510832.0,4180867.0,510616.0,4180756.0,511048.0,4180978.0,9.5904,2.5804,26.906072739406074,497,400,400,6.36866614818573,8.770361472171205,74.54714236142192,28.889762192459276,425,339,339,6.346081195679386,8.838619592893249,63.793276315149335,24.722243185222965,358,283,283,6.376208376126239,8.79017326710812,53.583072387749,20.765413264512866,312,243,243,6.365190730663975,8.89651089280233,47.01085643187034,18.218437618923552
PNOA_area_LiDAR_508000_4179000_512000_4183000_10_08,10,8,511264.0,4180867.0,511048.0,4180756.0,511480.0,4180978.0,9.5904,2.0417,21.288997330663996,500,421,421,7.442190956899503,8.948015454972593,107.4487569974645,52.62710339298844,435,373,373,7.364685245876977,9.004884716491063,95.04405726352452,46.55143128937871,376,326,326,7.3328122624590355,9.013256581829397,83.87302764669485,41.07999590865203,338,297,297,7.323663740447073,9.035822818255431,77.19831680926855,37.81080315877384
PNOA_area_LiDAR_508000_4179000_512000_4183000_10_09,10,9,511696.0,4180867.0,511480.0,4180756.0,511912.0,4180978.0,9.5904,0.7108,7.411578244911578,376,224,222,4.550470106303692,8.387145771199451,22.050239303090365,31.021721022918353,318,196,194,4.500210816762885,8.406112234360332,18.629256842648445,26.208858810704058,276,176,175,4.441518360918218,8.511932886759093,17.013609520408615,23.935860326967664,243,155,154,4.512238760917417,8.600396757327594,15.494456887306447,21.798616892665233
PNOA_area_LiDAR_508000_4179000_512000_4183000_10_10,10,10,511956.0,4180867.0,511912.0,4180756.0,512000.0,4180978.0,1.9536,0.1749,8.952702702702704,159,87,87,5.0670731478723985,6.723940199130531,8.430346305918475,48.20095086288436,149,80,80,4.964922106266021,6.793198625245785,7.8389150750018874,44.81941152087986,138,75,75,4.954916013081869,6.884863341771875,7.405667553760722,42.342295904864045,130,69,69,4.920199891795283,6.709112612136938,6.613044792019317,37.81043334487889
PNOA_area_LiDAR_508000_4179000_512000_4183000_11_01,11,1,508228.0,4180645.0,508000.0,4180534.0,508456.0,4180756.0,10.1232,3.5463,35.031412991939305,457,457,454,12.451942251339,8.658641082564424,236.7138799816578,66.74953613108248,378,378,376,12.593339578815238,8.7486901214187,202.046159978743,56.97379239735584,314,313,312,12.606317358656813,8.76156816626988,167.90164505134695,47.345584144417266,274,273,272,12.734107022757058,8.764051617203384,148.76731641345935,41.95000885809417
PNOA_area_LiDAR_508000_4179000_512000_4183000_11_02,11,2,508672.0,4180645.0,508456.0,4180534.0,508888.0,4180756.0,9.5904,1.1522,12.014097430764096,159,154,154,10.01405192660047,9.37516546406707,67.67031810260544,58.7313991517145,139,136,136,9.94399525663432,9.411967151817187,59.42474880404222,51.57502933869313,121,118,118,10.006784105705002,9.435076288065359,52.12645854824099,45.24080762735723,103,102,102,9.889954616041745,9.40578613643927,43.75098035646233,37.971689252267254
PNOA_area_LiDAR_508000_4179000_512000_4183000_11_03,11,3,509104.0,4180645.0,508888.0,4180534.0,509320.0,4180756.0,9.5904,2.4891,25.95407907907908,171,169,169,9.561251439991787,9.03593450078643,60.097658768441065,24.14433279837735,136,135,135,9.527135333308467,9.088456543974266,47.69547329662596,19.16173448098749,105,104,104,9.739259958267212,8.998659882111259,37.696481799936294,15.14462327746426,76,76,76,9.344895205999675,8.858399135313842,24.950259546811242,10.023807619947467
PNOA_area_LiDAR_508000_4179000_512000_4183000_11_04,11,4,509536.0,4180645.0,509320.0,4180534.0,509752.0,4180756.0,9.5904,5.5315,57.677469135802475,717,709,709,10.491099362985372,8.325009363570762,262.87579965576833,47.52342034814577,579,574,574,10.393661236513783,8.378577555428299,213.00967566669232,38.508483352922774,492,488,488,10.388753024281048,8.492943433819397,186.05529539210923,33.635595298220956,437,434,434,10.433433283309233,8.565129188044756,168.81062769707424,30.518056168683763
PNOA_area_LiDAR_508000_4179000_512000_4183000_11_05,11,5,509968.0,4180645.0,509752.0,4180534.0,510184.0,4180756.0,9.5904,7.2971,76.08754587921254,912,912,912,11.987317901170044,7.90263251184206,373.2674120327786,51.15284318877069,765,765,765,12.057816106197881,7.981957498456573,321.7458871001682,44.0922951720777,660,660,660,12.13060055104169,8.040011731488173,282.8787919069054,38.76591959914286,590,590,590,12.17910555055586,8.039837973312647,254.24080796495159,34.84134902426328
PNOA_area_LiDAR_508000_4179000_512000_4183000_11_06,11,6,510400.0,4180645.0,510184.0,4180534.0,510616.0,4180756.0,9.5904,7.8941,82.31252085418751,880,880,880,11.731709218567067,8.178568027434432,365.74799717325277,46.33181707518942,730,730,730,11.783658404546241,8.268437141025164,310.3290977553553,39.3115235119083,622,622,622,11.839468784270945,8.348052232269527,270.5385490220754,34.2709807352422,546,546,546,11.838205431843852,8.424229194988522,241.52440344283966,30.595559144530682
PNOA_area_LiDAR_508000_4179000_512000_4183000_11_07,11,7,510832.0,4180645.0,510616.0,4180534.0,511048.0,4180756.0,9.5904,2.8246,29.452369035702368,494,420,420,9.097233277843111,9.013449469906814,146.97796580746726,52.03496629875637,409,354,354,9.052292638579331,9.112508748124629,127.35283052832385,45.08703197915593,360,311,311,9.153544621452259,9.19658714957011,115.08850232576405,40.745062071006174,312,278,278,9.180179631967338,9.254517434157064,105.74537356458895,37.43729149776568
PNOA_area_LiDAR_508000_4179000_512000_4183000_11_08,11,8,511264.0,4180645.0,511048.0,4180534.0,511480.0,4180756.0,9.5904,2.1474,22.39114114114114,561,450,450,6.997650208473206,9.24921505347136,111.67129203683994,52.00302320799103,476,382,382,6.923275108736847,9.242243518209312,93.59825729933,43.58678276023563,413,333,333,6.825431235201724,9.157243661270439,78.73016414110022,36.66301766838978,373,301,301,6.781792007015393,9.174538207059115,71.05870367659158,33.090576360525084
PNOA_area_LiDAR_508000_4179000_512000_4183000_11_09,11,9,511696.0,4180645.0,511480.0,4180534.0,511912.0,4180756.0,9.5904,0.465,4.848598598598598,452,258,258,3.1938976659331213,7.506606017550712,13.243276790102621,28.480165140005635,406,236,236,3.2073579137608155,7.4381032757364505,12.108194592560295,26.039128156043645,369,215,215,3.212298525211423,7.396480093037442,11.058490278461411,23.781699523572925,339,199,199,3.205808244158874,7.4299159693300725,10.306367651525745,22.164231508657515
PNOA_area_LiDAR_508000_4179000_512000_4183000_11_10,11,10,511956.0,4180645.0,511912.0,4180534.0,512000.0,4180756.0,1.9536,0.0722,3.6957411957411956,250,59,59,3.5953650353318554,6.109395316544156,3.140916644988458,43.50300062310884,243,56,56,3.5941837642874037,6.055982153186878,2.9512166360795047,40.87557667700145,235,54,54,3.647563091030827,6.111132251403351,2.937955917559799,40.69191021550968,227,51,51,3.4946856171477076,5.973933447234831,2.3707111092322206,32.83533392288394
PNOA_area_LiDAR_508000_4179000_512000_4183000_12_01,12,1,508228.0,4180423.0,508000.0,4180312.0,508456.0,4180534.0,10.1232,4.5612,45.05689900426743,776,776,776,11.900219138750096,8.336271982770327,367.43397860292976,80.556427826653,652,651,651,11.890230067863993,8.417628196803818,312.7972851264478,68.57784905867923,554,553,553,11.93892539302005,8.503019563017508,269.8663402616717,59.165645063069306,491,490,490,12.021153350752227,8.568879620659752,245.1909358548222,53.75579581137029
PNOA_area_LiDAR_508000_4179000_512000_4183000_12_02,12,2,508672.0,4180423.0,508456.0,4180312.0,508888.0,4180534.0,9.5904,2.4476,25.521354688021354,366,363,363,10.434569532221014,9.227003439706507,166.0662099711322,67.84859044416253,311,309,309,10.437240697033582,9.337217587357564,143.19388166143864,58.50379214799748,278,277,277,10.38106325387094,9.379428140115227,128.42176139108886,52.46844312432132,244,243,243,10.191080946000024,9.388435060845906,108.8580960155258,44.47544370629425
PNOA_area_LiDAR_508000_4179000_512000_4183000_12_03,12,3,509104.0,4180423.0,508888.0,4180312.0,509320.0,4180534.0,9.5904,0.8858,9.23631965298632,208,190,190,6.064935611423693,8.672678719264182,33.44884102364093,37.76116620415549,177,164,164,6.0555433500103835,8.70736903050836,27.75782159518008,31.336443435516006,155,147,147,5.907987315638536,8.699709042030833,23.706568084430888,26.762890138215045,142,135,135,5.913383084756357,8.740352299256443,22.21921332847429,25.083781133974135
PNOA_area_LiDAR_508000_4179000_512000_4183000_12_04,12,4,509536.0,4180423.0,509320.0,4180312.0,509752.0,4180534.0,9.5904,5.9896,62.454120787454116,782,778,778,10.667154573229714,8.338710621387449,289.54922024591883,48.34199616767711,631,629,629,10.726116175871395,8.437795574656803,238.84446920248843,39.87653085389482,541,539,539,10.780153763316337,8.514934296162819,208.89604124790353,34.87645940428468,465,463,463,10.894561990033473,8.584962142561249,184.7788249889386,30.84994406787408
PNOA_area_LiDAR_508000_4179000_512000_4183000_12_05,12,5,509968.0,4180423.0,509752.0,4180312.0,510184.0,4180534.0,9.5904,6.7287,70.16078578578579,977,977,977,13.093782668714026,7.728040754808461,446.51248727746463,66.35939888499482,823,823,823,13.169722059952097,7.773354098134265,382.94965534054893,56.91287400843386,733,733,733,13.268231836542752,7.8519966478495435,349.73388678456877,51.97644222280214,667,667,667,13.304396056699968,7.89411970825933,322.61344423419234,47.94588021968469
PNOA_area_LiDAR_508000_4179000_512000_4183000_12_06,12,6,510400.0,4180423.0,510184.0,4180312.0,510616.0,4180534.0,9.5904,8.3911,87.49478645311977,826,826,826,11.881888581823207,8.086309976959035,342.57893439498065,40.82646308529045,651,651,651,11.936735635162682,8.231136057157675,280.07196102955237,33.37726412860678,527,527,527,12.048133366021982,8.28014350565924,231.78515803341517,27.62273814320115,430,430,430,12.13626694346583,8.315862023286975,191.6092378277006,22.834817583832944
PNOA_area_LiDAR_508000_4179000_512000_4183000_12_07,12,7,510832.0,4180423.0,510616.0,4180312.0,511048.0,4180534.0,9.5904,4.7534,49.56414748081415,520,497,497,9.857168423577813,8.658511966519015,174.78084390859038,36.76964781179585,431,410,410,9.84358152238334,8.826053211475203,148.78391637061804,31.300525175793755,356,339,339,9.847166644436772,8.98200455669372,126.0673151290052,26.521503582489416,305,291,291,9.831488379088464,9.111555084221367,111.00921589381632,23.353644947577802
